40-4433-BLACK,BLACK 40 S RIGHT ANGLE UNIVERSAL LIVING HINGE,EA,40.99
40-4441,40S  TRIANGULAR TRI CORNER(TOGO WITH 40-4045-LITE),EA,29.10
40-4441-BLACK,BLACK 40S  TRIANGULAR TRI CORNER(TO GO WITH 40-4045-LITE),EA,33.92
40-4443,40S ROUNDED TRI-CORNER(FOR 40-4030-LITE),EA,29.10
40-4443-BLACK,BLACK 40S ROUNDED TRI-CORNER(FOR 40-4030-LITE),EA,34.09
40-4451,40 S 180 DEGREE PIVOT ASSEMBLY W/ L-HANDLE,EA,38.06
40-4451-BLACK,BLACK 40 S 180 DEGREE PIVOT ASSEMBLY W/ L-HANDLE,EA,47.25
40-4453,40 S 180 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,67.00
40-4453-BLACK,BLACK 40 S 180 DEGREE DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,83.23
40-4455,40 S 180 DEGREE LONG DOUBLE PIVOT ASSEMBLY W/ L-HANDLES,EA,72.87
40-4455-BLACK,BLACK 40 S 180 DEGREE LONG DBL PIVOT ASSEMBLY W/ L-HANDLES,EA,90.00
40-4480,40S 5 HOLE T FLAT PLATE ,EA,10.56
40-4480-BLACK,BLACK 40S 5 HOLE T FLAT PLATE,EA,12.95
40-4481,40S 5 HOLE L FLAT PLATE ,EA,9.64
40-4481-BLACK,BLACK 40S 5 HOLE L FLAT PLATE,EA,11.95
40-4488,COMBINATION HINGE W/CLAMPING HANDLE,EA,20.22
40-4489,COMBINATION HINGE FIXED ,EA,13.48
40-6060,20.0 mm ANCHOR FASTENER COUNTERBORE CUTTER,EA,83.84
40-6070,7.1 mm ACCESS HOLE DRILL ,EA,7.77
40-6075,7.1mm ACCESS HOLE DRILL JIG FOR 40-4040/40-4040-LITE,EA,38.69
40-6076,7.1mm REPLACEMENT BUSHING FOR 40 S,EA,18.55
40-6130,7.1mm ACCESS HOLE DRILL JIG FOR 40-4080/40-4080-LITE,EA,65.24
40-6135,7.1mm ACCESS HOLE DRILL JIG FOR 40-8080,EA,115.84
40-6515,40 S SHORT SINGLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,64.76
40-6515-BLACK,BLACK 40 S SHORT FLANGE LINEAR BEARING BRAKE KIT READY,EA,74.26
40-6516,40 S LONG SINGLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,83.62
40-6516-BLACK,BLACK 40 S LONG SINGLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,95.76
40-6523,40 S SHORT DOUBLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,76.56
40-6523-BLACK,BLACK 40 S SHORT DBL FLANGE LINEAR BEARING BRAKE KIT READY,EA,87.68
40-6524,40 S LONG DOUBLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,99.37
40-6524-BLACK,BLACK 40 S LONG DOUBLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,116.32
40-6525,40 S SHORT DOUBLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,67.86
40-6525-BLACK,BLACK 40 S SHORT DBL FLANGE LINEAR BEARING BRAKE KIT READY,EA,77.55
40-6526,40 S LONG DOUBLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,87.77
40-6526-BLACK,BLACK 40 S LONG DOUBLE FLANGE LINEAR BEARING BRAKE KIT READY,EA,100.54
40-6530,40 S SHORT SINGLE FLANGE HCLB BRAKE KIT READY,EA,85.53
40-6530-BLACK,40 S SHORT SINGLE FLANGE HCLB BRAKE KIT READY BLACK ANODIZE,EA,97.72
40-6531,40 S LONG SINGLE FLANGE HCLB BRAKE KIT READY,EA,104.39
40-6531-BLACK,BLACK 40 S LONG SINGLE FLANGE HCLB BRAKE KIT READY,EA,119.67
40-6533,40 S SHORT DOUBLE FLANGE HCLB BRAKE KIT READY,EA,97.34
40-6533-BLACK,BLACK 40 S SHORT DOUBLE FLANGE HCLB BRAKE KIT READY,EA,111.31
40-6534,40 S LONG DOUBLE FLANGE HCLB BRAKE KIT READY,EA,120.14
40-6534-BLACK,40 S LONG DOUBLE FLANGE HCLB BRAKE KIT READY BLACK ANODIZE,EA,137.31
40-6535,40 S SHORT DOUBLE FLANGE HCLB BRAKE KIT READY,EA,88.63
40-6535-BLACK,40 S SHORT DOUBLE FLANGE HCLB BRAKE KIT READY BLACK ANODIZE,EA,102.31
40-6536,40 S LONG DOUBLE FLANGE HCLB BRAKE KIT READY,EA,108.54
40-6536-BLACK,40 S LONG DOUBLE FLANGE HCLB BRAKE KIT READY BLACK ANODIZE,EA,125.35
40-6590,40 S WHITE UHMW PADS W/ BRAKE HOLE,EA,3.45
40-6591,40 S BLACK UHMW PADS W/ BRAKE HOLE,EA,3.30
40-6595,40 S HCLB BEARING PAD WHITE WITH BRAKE HOLE,EA,5.17
40-6596,40 S HCLB BEARING PAD BLACK WITH BRAKE HOLE,EA,5.17
40-6800,40 S L-HANDLE LINEAR BEARING BRAKE KIT (GRAY),EA,17.64
40-6801,40 S T-HANDLE LINEAR BEARING BRAKE KIT,EA,4.06
40-6802,40 S STAR HANDLE LINEAR BEARING BRAKE KIT,EA,2.58
40-6803,40 S HEX NUT LINEAR BEARING BRAKE KIT,EA,1.05
40-6804,40 S WING NUT LINEAR BEARING BRAKE KIT,EA,1.49
40-6805,40 S L-HANDLE LINEAR BEARING BRAKE KIT (BLUE),EA,17.64
40-6806,40 S L- HANDLE LINEAR BEARING BRAKE KIT (RED),EA,17.64
40-6807,40 S L-HANDLE LINEAR BEARING BRAKE KIT (YELLOW),EA,17.64
40-6808,40 S WHITE UHMW TOP MOUNT STRIP PROFILE,mm,0.04
40-6808-3.683M,40 S WHITE UHMW TOP MOUNT STRIP PROFILE 3.683M BAR,EA,129.18
40-6810,40 S WHITE STANDARD BEARING PROFILE,mm,0.03
40-6810-1828.8,40 S WHITE STANDARD BEARING PROFILE 1828.8MM PIECE,EA,52.12
40-6810-3.683M,40 S WHITE STANDARD BEARING PROFILE 3.683M BAR,EA,99.89
40-6810-914.4,40 S WHITE STANDARD BEARING PROFILE 914.4MM PIECE,EA,27.31
40-6811,40 S BLACK STANDARD BEARING PROFILE,mm,0.03
40-6811-3.683M,40 S BLACK STANDARD BEARING PROFILE 3.683M BAR,EA,99.89
40-6812,40 S DOUBLE KEYED WHITE UNIBEARING PROFILE,mm,0.03
40-6812-3.683M,40 S DOUBLE KEYED WHITE UNIBEARING PROFILE 3.683M BAR,EA,108.51
40-6813,40 S DOUBLE KEYED BLACK UNIBEARING PROFILE,mm,0.03
40-6813-3.683M,40 S DOUBLE KEYED BLACK UNIBEARING PROFILE 3.683M BAR,EA,108.51
40-6814,40 SERIES WHITE UNIBEARING PAD ,EA,3.90
40-6815,40 S SHORT SINGLE FLANGE LINEAR BEARING,EA,58.90
40-6815-BLACK,BLACK 40 S SHORT SINGLE FLANGE LINEAR BEARING,EA,67.84
40-6816,40 S LONG SINGLE FLANGE LINEAR BEARING,EA,77.75
40-6816-BLACK,BLACK 40 S LONG SINGLE FLANGE LINEAR BEARING,EA,89.36
40-6817,40 S BLACK UNIBEARING PAD ,EA,3.90
40-6823,40 S SHORT DOUBLE FLANGE LINEAR BEARING,EA,70.63
40-6823-BLACK,BLACK 40 S SHORT DOUBLE FLANGE LINEAR BEARING,EA,81.19
40-6824,40 S LONG DOUBLE FLANGE LINEAR BEARING,EA,93.51
40-6824-BLACK,BLACK 40 S LONG DOUBLE FLANGE LINEAR BEARING,EA,111.12
40-6825,40 S SHORT DOUBLE FLANGE LINEAR BEARING,EA,61.99
40-6825-BLACK,BLACK 40 S SHORT DOUBLE FLANGE LINEAR BEARING,EA,71.14
40-6826,40 S LONG DOUBLE FLANGE LINEAR BEARING,EA,81.90
40-6826-BLACK,BLACK 40 S LONG DOUBLE FLANGE LINEAR BEARING,EA,93.52
40-6830,40 S SHORT SINGLE FLANGE HIGH CYCLE LINEAR BEARING,EA,79.67
40-6830-BLACK,BLACK 40 S SHORT SINGLE FLANGE HIGH  CYCLE LINEAR BEARING,EA,91.75
40-6831,40 S LONG SINGLE FLANGE HIGH CYCLE LINEAR BEARING,EA,98.52
40-6831-BLACK,40 S LONG SINGLE FLANGE HIGH CYCLE LINEAR BEARING BLACK ANODIZE,EA,112.64
40-6833,40 S SHORT DOUBLE FLANGE HIGH CYCLE LINEAR BEARING,EA,91.40
40-6833-BLACK,BLACK 40 S SHORT DOUBLE FLANGE HIGH  CYCLE LINEAR BEARING,EA,104.97
40-6834,40 S LONG DOUBLE FLANGE HIGH CYCLE LINEAR BEARING,EA,114.28
40-6834-BLACK,BLACK 40 S LONG DOUBLE FLANGE HIGH CYCLE LINEAR BEARING,EA,130.89
40-6835,40 S SHORT DOUBLE FLANGE HIGH CYCLE LINEAR BEARING,EA,82.76
40-6835-BLACK,BLACK 40 S SHORT DOUBLE FLANGE HIGH  CYCLE LINEAR BEARING,EA,95.14
40-6836,40 S LONG DOUBLE FLANGE HIGH CYCLE LINEAR BEARING,EA,102.67
40-6836-BLACK,40 S LONG DOUBLE FLANGE HIGH CYCLE LINEAR BEARING BLACK ANODIZE,EA,117.33
40-6860,40 S SINGLE SIDE SHORT UNIBEARING,EA,19.40
40-6860-BLACK,BLACK 40 S SINGLE SIDE SHORT UNIBEARING,EA,23.82
40-6862,40 S SINGLE SIDE LONG UNIBEARING,EA,24.28
40-6862-BLACK,BLACK 40 S SINGLE SIDE LONG UNIBEARING,EA,33.40
40-6864,40 S DOUBLE SIDE SHORT UNIBEARING,EA,24.28
40-6864-BLACK,BLACK 40 S DOUBLE SIDE SHORT UNIBEARING,EA,31.51
40-6866,40 S DOUBLE SIDE LONG UNIBEARING,EA,36.01
40-6866-BLACK,40 S DOUBLE SIDE LONG UNIBEARING BLACK ANODIZE,EA,44.97
40-6870,40 S SHORT SINGLE UNIBEARING ASSEMBLY ON 40-4040 X 75mm,EA,58.90
40-6870-BLACK,BLACK 40 S SHORT UNIBEARING ASSEMBLY ON 40-4040 X 75mm,EA,67.88
40-6871,40 S SHORT SINGLE UNIBEARING ASSEMBLY ON 40-4080 X 75mm,EA,65.82
40-6871-BLACK,BLACK 40 S SHORT UNIBEARING ASSEMBLY ON 40-4080 X 75mm,EA,75.44
40-6873,40 S LONG SINGLE UNIBEARING ASSEMBLY ON 40-4040 X 160mm,EA,77.75
40-6873-BLACK,BLACK 40 S LONG UNIBEARING ASSEMBLY ON 40-4040 X 160mm,EA,89.53
40-6874,40 S LONG SINGLE UNIBEARING ASSEMBLY ON 40-4080 X 160mm,EA,87.45
40-6874-BLACK,BLACK 40 S LONG UNIBEARING ASSEMBLY ON 40-4080 X 160mm,EA,100.11
40-6876,40 S SHORT DOUBLE UNIBEARING ASSEMBLY ON 40-4040 X 75mm,EA,72.74
40-6876-BLACK,40 S SHORT DOUBLE UNIBEARING ASSEMBLY 40-4040 X 75mm BLACK ANODIZE,EA,85.69
40-6877,40 S SHORT DOUBLE UNIBEARING ASSEMBLY ON 40-4080 X 75mm,EA,79.67
40-6877-BLACK,40 S SHORT DOUBLE UNIBEARING ASSEMBLY 40-4080 X 75mm BLACK ANODIZE,EA,93.59
40-6879,40 S LONG DOUBLE UNIBEARING ASSEMBLY ON 40-4040 X 160mm,EA,98.72
40-6879-BLACK,40 S LONG DOUBLE UNIBEARING ASSEMBLY 40-4040 X 160mm BLACK ANODIZE,EA,115.34
40-6881,40 S .13mm SHIM STOCK KIT FOR BEARING PADS,PK,3.77
40-6882,40 S .13mm SHIM STOCK KIT FOR DOUBLE KEYED PADS,PK,3.51
40-6883,40 S LONG DOUBLE UNIBEARING ASSEMBLY ON 40-4080 X 160mm,EA,115.33
40-6883-BLACK,40 S LONG DOUBLE UNIBEARING ASSEMBLY 40-4080 X 160mm BLACK ANODIZE,EA,134.44
40-6892,40 S DOUBLE KEYED WHITE UNIBEARING PAD,EA,4.62
40-6893,40 S DOUBLE KEYED BLACK UNIBEARING PAD,EA,4.62
40-6897,40 S TOP MOUNT PAD ,EA,3.45
40-6898,40 S TOP MOUNT PAD WITH BRAKE HOLE,EA,3.58
40-7010,"CUT TO LENGTH 40-4040, 40-4040-LITE",EA,2.51
40-7014,5/16-18 TAP SERVICE FOR 40-4020 ,EA,4.89
40-7015,M8 TAP SERVICE FOR 40-4020 ,EA,4.89
40-7016,5/16-18 TAP SERVICE FOR 40-8020 ,EA,4.89
40-7017,M8 TAP SERVICE FOR 40-8020 ,EA,4.89
40-7020,"CUT TO LENGTH 40-4080, 40-4080-LITE",EA,3.16
40-7021,CUT TO LENGTH 40-4012 ,EA,3.29
40-7023,CUT TO LENGTH 40-8016 ,EA,3.73
40-7024,"3/8-16 TAP FOR 40-4080, 40-4080-LITE",EA,5.99
40-7025,"3/8-16 TAP FOR 40-4040, 40-4040-LITE",EA,3.10
40-7026,5/16-18 TAP FOR 40-4012 ,EA,7.39
40-7028,M8 X 1.25 TAP FOR 40-4012 ,EA,8.98
40-7029,5/16-18 TAP FOR 40-8016 ,EA,19.51
40-7030,CUT TO LENGTH 40-8080 ,EA,3.35
40-7031,M8 X 1.25 TAP FOR 40-8016 ,EA,23.81
40-7032,"M10 TAP FOR 40-4080, 40-4080-LITE",EA,5.99
40-7033,"7/16-14 TAP FOR 40-4080, 40-4080-LITE",EA,5.99
40-7040,15 S ANCHOR FASTENER COUNTERBORE IN METRIC EXTRUSION,EA,3.35
40-7041,15 S BUTT FASTENER COUNTERBORE IN METRIC EXTRUSION,EA,3.35
40-7044,40 S ANCHOR FASTENER COUNTERBORE,EA,3.35
40-7045,"5/16-18 TAP 40-4080, 40-4080-LITE",EA,4.89
40-7048,"M8 X 1.25 TAP FOR 40-4080, 40-4080-LITE",EA,5.99
40-7049,40 S BUTT FASTENER COUNTERBORE ,EA,3.35
40-7050,40 S DRILL ACCESS HOLE ,EA,2.51
40-7053,"M10 X 1.5 TAP FOR 40-4040, 40-4040-LITE",EA,3.10
40-7054,"7/16-14 TAP FOR 40-4040, 40-4040-LITE",EA,3.10
40-7055,5/16-18 TAP FOR 40-8080 ,EA,9.83
40-7056,M8 X 1.25 TAP FOR 40-8080 ,EA,11.44
40-7058,COUNTERBORE AND DRILL THRU FOR SLOT 8 CENTRAL CONNECTOR,EA,5.40
40-7059,"M8 X 1.25 TAP FOR 40-4040, 40-4040-LITE",EA,2.51
40-7060,"5/16-18 TAP FOR 40-4040, 40-4040-LITE",EA,2.51
40-7065,"MITER CUT 40-4040, 40-4040-LITE/ CUT",EA,4.44
40-7068,9.52MM DIA. THRU FOR 40S PRESSURE MANIFOLD PLATE,EA,2.51
40-7075,"MITER CUT 40-4080, 40-4080-LITE/ CUT",EA,4.89
40-7076,MITER CUT FOR 40-4012 ,EA,5.53
40-7080,"MITER CUT & COUNTERBORE 40-4040, 40-4040-LITE",EA,18.36
40-7082,"ONE END COUNTERBORE 40-4040, 40-4040-LITE/ CUT",EA,9.20
40-7085,MITER CUT 40-8080/ CUT ,EA,5.28
40-7087,MITER CUT 40-8016 ,EA,5.99
40-7090,"MITER CUT & COUNTERBORE 40-4080, 40-4080-LITE",EA,22.90
40-7092,"ONE END COUNTERBORE 40-4080, 40-4080-LITE/ CUT",EA,13.16
40-7093,45 DEG SUPPORT FOR 40-4012 ,EA,27.53
40-7094,MITER COUNTERBORE  FOR 40-4012 ,EA,19.71
40-7099,ECONOMY T-NUT CLEARANCE SLOT40 SERIES .763 X .7,EA,3.35
40-7102,ECONOMY T-NUT CLEARANCE SLOT40 SERIES 2.638 X .7,EA,3.35
40-7104,ECONOMY T-NUT CLEARANCE SLOT40 SERIES 3.198 X .7,EA,3.35
40-7110,40 S MITER CONNECTOR MACHINING CUT/DRILL/MITER/C'BORE,EA,3.21
40-7115,15 S ANCHOR FASTENER COUNTERBORE IN  METRIC EXTRUSION,EA,3.35
40-7116,15 S BUTT FASTENER COUNTERBORE IN METRIC EXTRUSION,EA,3.35
40-7203,40S CORNER NOTCH (PROFILE CLEARANCE) ALUMINUM,EA,1.29
40-7204,40S CORNER NOTCH (CENTRAL CONNECTOR CLEARANCE) ALUMINUM,EA,1.68
40-7208,<1220mm THICK ALUMINUM PANEL ROUTING MOUNTS IN 40 SERIES,EA,25.87
40-7209,>1220MM THICK ALUMINUM PANEL ROUTING MOUNTS IN 40 SERIES,EA,37.28
40-7214,40S CORNER NOTCH (END FASTENER CLEARANCE) ALUMINUM,EA,0.85
40-7216,40S CORNER NOTCH (ANCHOR FASTENER CLEARANCE) ALUMINUM,EA,0.85
40-7218,40S CORNER NOTCH (TRI-CORNER CLEARANCE) ALUMINUM,EA,0.85
40-7234,EXTENDED PANEL NOTCH FOR 40MMX 40 MM MATERIAL (ALUMINUM),EA,5.72
40-7235,EXTENDED PANEL NOTCH FOR40MM X 80MM  MATERIAL (ALUM),EA,5.72
40-7236,EXTENDED PANEL NOTCH FOR 40-8080  MATERIAL (ALUMINUM),EA,5.72
40-7257,.328 DRILL THRU & .531 SPOT FACE,EA,3.80
40-7312,NOTCH FOR ANCHOR FASTENER CLEARANCE 40 S / NOTCH,EA,0.70
40-7320,40 S CENTRAL CONNECTOR CLEARANCE NOTCH,EA,1.36
40-7400,40 S 8.7mm DIA. DRILL THRU 1 WALL,EA,7.92
40-7503,NOTCH PANEL FOR END FASTENER CLEARANCE 40 S/ NOTCH,EA,0.70
40-7505,NOTCH PANEL CORNER FOR EXTRUSION CLEARANCE 40 S/ NOTCH,EA,0.70
40-7508,8.3MM DRILL THRU IN A PANEL20MM FROM EDGE,EA,2.70
40-7511,DRILL THRU & CTRSINK FOR M8FHSCS IN PANEL 20MM FROM EDGE,EA,4.76
40-7512,DRILL THRU & CTRSINK FOR M6FHSCS IN PANEL 20MM FROM EDGE,EA,4.76
40-7516,NOTCH PLASTIC FOR 40 S TRI-CORNER,EA,0.70
40-7522,NOTCH PLASTIC FOR INSIDE-INSIDE CORNER 40 SERIES PROFILE,EA,2.70
40-7523,NOTCH PLASTIC FOR INSIDE-OUTSIDE CORNER 40 SERIES PROFILE,EA,2.70
40-7532,ROUTING SERVICE FOR THICK PANELS < 1220MM 40 SERIES,EA,19.90
40-7533,ROUTING SERVICE FOR THICK PANELS > 1220MM 40 SERIES,EA,28.68
40-7580,MACHINING FOR 40-2080 ,EA,5.02
40-7583,MACHINING FOR 40-2091 ,EA,5.02
40-7584,MACHINING FOR 40-2060 ,EA,5.02
40-7585,MACHINING FOR 40-2061 ,EA,5.02
40-7588,MACHINING FOR 40-2425 ,EA,2.70
40-7592,MACHINING FOR 40-2430 ,EA,2.70
40-7595,MACHINING FOR 40-2434 & 40-2515,EA,2.51
40-7596,MACHINING FOR 40-2433 & 40-2516,EA,5.02
40-7600,NOTCH FOR 40-4040/40-4040-LITECUT AT 41.5mm x 41.5mm,EA,4.76
40-7601,OVERLAY NOTCH FOR 40-4080 CUT AT 41.5mm X 81.5mm,EA,4.76
40-7602,OVERLAY NOTCH FOR 40-8080 CUT AT 81.5mm X 81.5mm,EA,4.76
40-8220,40mm X 40mm X 6mm ANGLE CLEAR ANODIZE,mm,0.03
40-8221,40mm X 40mm X 6mm ANGLE MILL FINISH,mm,0.01
40-8221-4M,40mm X 40mm X 6mm ANGLE MILL FINISH,EA,54.23
40-8221-BLACK,40mm X 40mm X 6mm ANGLE BLACK ANODIZE,mm,0.03
40-8230,40mm X 80mm X 6mm ANGLE CLEAR ANODIZE,mm,0.03
40-8231,40mm X 80mm X 6mm ANGLE MILL FINISH,mm,0.02
40-8231-4M,40mm X 80mm X 6mm ANGLE MILL FINISH - 4M BAR,EA,89.13
40-8231-BLACK,40mm X 80mm X 6mm ANGLE BLACK ANODIZE,mm,0.04
40-8235,80mm X 80mm X 6mm ANGLE CLEAR ANODIZE,mm,0.04
40-8236,80mm X 80mm X 6mm ANGLE MILL FINISH,mm,0.03
40-8236-4M,80mm X 80mm X 6mm ANGLE MILL FINISH 4M BAR,EA,117.48
40-8236-BLACK,80mm X 80mm X 6mm ANGLE BLACK ANODIZE,mm,0.06
40-8320,39.8mm X 6mm FLAT STOCK CLEAR ANODIZE,mm,0.02
40-8321,39.8mm X 6mm FLAT STOCK MILL FINISH,mm,0.01
40-8321-4M,39.8mm X 6mm FLAT STOCK MILL FINISH - 4M BAR,EA,31.27
40-8321-BLACK,39.8mm X 6mm FLAT STOCK BLACK ANODIZE,mm,0.02
40-8322,40mm X 12mm FLAT STOCK CLEAR ANODIZE,mm,0.02
40-8323,40mm X 12mm FLAT STOCK-MILL FINISH,mm,0.01
40-8323-4M,40mm X 12mm FLAT STOCK-MILL FINISH 4M BAR,EA,60.28
40-8323-BLACK,40mm X 12mm FLAT STOCK BLACK ANODIZE,mm,0.03
40-8325,40mm X 19mm FLAT STOCK CLEAR ANODIZE,mm,0.03
40-8326,40mm X 19mm FLAT STOCK-MILL FINISH,mm,0.02
40-8326-4M,40mm X 19mm FLAT STOCK-MILL FINISH 4M BAR,EA,94.70
40-8326-BLACK,40mm X 19mm FLAT STOCK BLACK ANODIZE,mm,0.04
40-8340,80mm X 6mm FLAT STOCK CLEAR ANODIZE,mm,0.03
40-8341,80mm X 6mm FLAT STOCK-MILL FINISH,mm,0.02
40-8341-4M,80mm X 6mm FLAT STOCK-MILL FINISH 4M BAR,EA,59.97
40-8341-BLACK,80mm X 6mm FLAT STOCK BLACK ANODIZE,mm,0.03
40-8345,80mm X 19mm FLAT STOCK CLEAR ANODIZE,mm,0.06
40-8346,80mm X 19mm FLAT STOCK-MILL FINISH,mm,0.04
40-8346-4M,80mm X 19mm FLAT STOCK-MILL FINISH 4M BAR,EA,186.33
40-8346-BLACK,80mm X 19mm FLAT STOCK-BLACK ANODIZE,mm,0.08
40-8375,120mm X 6mm FLAT STOCK CLEAR ANODIZE,mm,0.03
40-8376,120mm X 6mm FLAT STOCK-MILL FINISH,mm,0.02
40-8376-4M,120mm X 6mm FLAT STOCK-MILL FINISH 4M BAR,EA,89.78
40-8376-BLACK,120mm X 6mm FLAT STOCK BLACK ANODIZE,mm,0.03
40-8385,160mm X 6mm FLAT STOCK CLEAR  ANODIZE,mm,0.04
40-8386,160mm X 6mm FLAT STOCK-MILL FINISH,mm,0.03
40-8386-4M,160mm X 6mm FLAT STOCK-MILL FINISH 4M BAR,EA,118.14
40-8386-BLACK,160mm X 6mm FLAT STOCK BLACK ANODIZE,mm,0.04
40-8390,160mm X 9mm FLAT STOCK CLEAR ANODIZE,mm,0.05
40-8391,160mm X 9mm FLAT STOCK-MILL FINISH,mm,0.04
40-8391-4M,160mm X 9mm FLAT STOCK-MILL FINISH 4M BAR,EA,181.92
40-8391-BLACK,160mm X 9mm FLAT STOCK BLACK ANODIZE,mm,0.06
40-8448,40 S RIGHT ANGLE NUB PROFILE CLEAR ANODIZE,mm,0.06
40-8449,40 S RIGHT ANGLE NUB PROFILE-MILL FINISH,mm,0.05
40-8449-4M,40 S RIGHT ANGLE NUB PROFILE-MILL FINISH 4M BAR,EA,192.40
40-8449-BLACK,40 S RIGHT ANGLE NUB PROFILE BLACK ANODIZE,mm,0.08
40-8510,40 S RETAINER ANGLE PROFILE CLEAR ANODIZE,mm,0.02
40-8511,40 S RETAINER ANGLE PROFILE-MILL FINISH,mm,0.02
40-8511-4M,40 S RETAINER ANGLE PROFILE-MILL FINISH 4M BAR,EA,71.92
40-8511-BLACK,40 S RETAINER ANGLE PROFILE BLACK ANODIZE,mm,0.03
40-8512,40 S DOUBLE RETAINER ANGLE PROFILE CLEAR ANODIZE,mm,0.04
40-8513,40 S DOUBLE RETAINER ANGLE PROFILE-MILL FINISH,mm,0.03
40-8513-4M,40 S DOUBLE RETAINER ANGLE PROFILE-MILL FINISH 4M BAR,EA,112.56
40-8513-BLACK,40 S DOUBLE RETAINER ANGLE PROFILE BLACK ANODIZE,mm,0.04
40-8530,40 S SINGLE FLANGE BEARING PROFILE CLEAR ANODIZE,mm,0.05
40-8531,40 S SINGLE FLANGE BEARING PROFILE-MILL FINISH,mm,0.04
40-8531-4M,40 S SINGLE FLANGE BEARING PROFILE-MILL FINISH 4M BAR,EA,175.19
40-8531-BLACK,40 S SINGLE FLANGE BEARING PROFILE BLACK ANODIZE,mm,0.07
40-8535,40 S DOUBLE FLANGE BEARING PROFILE CLEAR ANODIZE,mm,0.05
40-8536,40 S DOUBLE FLANGE BEARING PROFILE-MILL FINISH,mm,0.04
40-8536-4M,40 S DOUBLE FLANGE BEARING PROFILE-MILL FINISH 4M BAR,EA,170.27
40-8536-BLACK,40 S DOUBLE FLANGE BEARING PROFILE BLACK ANODIZE,mm,0.07
40-8540,40 S DOUBLE FLANGE BEARING PROFILE CLEAR ANODIZE,mm,0.05
40-8541,40 S DOUBLE FLANGE BEARING PROFILE-MILL FINISH,mm,0.05
40-8541-4M,40 S DOUBLE FLANGE BEARING PROFILE-MILL FINISH 4M BAR,EA,198.63
40-8541-BLACK,40 S DOUBLE FLANGE BEARING PROFILE BLACK ANODIZE,mm,0.08
40-8545,40 S PIVOT NUB PROFILE CLEAR ANODIZE,mm,0.05
40-8546,40 S PIVOT NUB PROFILE-MILL FINISH,mm,0.04
40-8546-4M,40 S PIVOT NUB PROFILE-MILL FINISH 4M BAR,EA,181.27
40-8546-BLACK,40 S PIVOT NUB PROFILE BLACK ANODIZE,mm,0.06
40-8555,40 S HINGE PROFILE CLEAR ANODIZE,mm,0.02
40-8556,40 S HINGE PROFILE-MILL FINISH ,mm,0.02
40-8556-4M,40 S HINGE PROFILE-MILL FINISH4M BAR,EA,71.92
40-8556-BLACK,40 S HINGE PROFILE BLACK ANODIZE,mm,0.03
40-8565,PANEL MOUNT BLOCK PROFILE CLEAR ANODIZE,mm,0.03
40-8566,PANEL MOUNT BLOCK PROFILE-MILL FINISH,mm,0.03
40-8566-4M,PANEL MOUNT BLOCK PROFILE-MILL FINISH 4M BAR,EA,106.34
40-8566-BLACK,PANEL MOUNT BLOCK PROFILE BLACK ANODIZE,mm,0.04
40-8582,40 S SINGLE UNIBEARING PROFILE CLEAR ANODIZE,mm,0.04
40-8583,40 S SINGLE UNIBEARING PROFILE-MILL FINISH,mm,0.01
40-8583-4M,40 S SINGLE UNIBEARING PROFILE-MILL FINISH,EA,39.67
40-8583-BLACK,40 S SINGLE UNIBEARING PROFILE BLACK ANODIZE,mm,0.07
40-8586,40 S DOUBLE UNIBEARING PROFILE CLEAR ANODIZE,mm,0.06
40-8587,40 S DOUBLE UNIBEARING PROFILE-MILL FINISH,mm,0.03
40-8587-4M,"40 S DOUBLE UNIBEARING PROFILE MILL FINISH 145"" BAR",EA,112.56
40-8587-BLACK,40 S DOUBLE UNIBEARING PROFILE BLACK ANODIZE,mm,0.08
40-8630,40mm 45 DEGREE GUSSET PROFILE CLEAR ANODIZE,mm,0.05
40-8631,40mm 45 DEGREE GUSSET PROFILE-MILL FINISH,mm,0.03
40-8631-4M,40mm 45 DEGREE GUSSET PROFILE-MILL FINISH,EA,129.12
40-8631-BLACK,40mm 45 DEGREE GUSSET PROFILE BLACK ANODIZE,mm,0.05
40-8635,80mm 45 DEGREE GUSSET PROFILE CLEAR ANODIZE,mm,0.06
40-8636,80mm 45 DEGREE GUSSET PROFILE-MILL FINISH,mm,0.04
40-8636-4M,80mm 45 DEGREE GUSSET PROFILE-MILL FINISH,EA,186.33
40-8636-BLACK,80mm 45 DEGREE GUSSET PROFILE BLACK ANODIZE,mm,0.08
40-8900,40 SERIES STANDARD T-NUT PROFILE,mm,0.02
40-8900-3683,40 S STANDARD T-NUT PROFILE3683 MM BAR,EA,85.44
40-8900-914,40 SERIES STANDARD T-NUT PROFILE 914 MM,EA,23.10
45-2053,DEADBOLT W/ TOP LATCH-45 SERIES,EA,28.37
45-2053-BLACK,BLACK DEADBOLT W/ TOP LATCH-45 SERIES,EA,33.61
